Time [s],Packet ID,MOSI,MISO
2.574900875,1819,'1' (0x01),'17' (0x11)
2.574907125,1819,'0' (0x00),'12' (0x0C)
2.57494425,1820,'129' (0x81),'17' (0x11)
2.57495075,1820,'0' (0x00),'12' (0x0C)
2.5757675,1821,= (0x3D),'17' (0x11)
2.57577375,1821,'0' (0x00),'18' (0x12)
2.57581075,1822,'189' (0xBD),'17' (0x11)
2.57581725,1822,'22' (0x16),'18' (0x12)
2.575868875,1823,( (0x28),'17' (0x11)
2.575875125,1823,'0' (0x00),'0' (0x00)
2.575912375,1824,'165' (0xA5),'17' (0x11)
2.575918875,1824,@ (0x40),'0' (0x00)
2.575958,1825,'1' (0x01),'17' (0x11)
2.57596425,1825,'0' (0x00),'0' (0x00)
2.576001375,1826,'129' (0x81),'17' (0x11)
2.576007875,1826,'16' (0x10),'0' (0x00)
2.576056,1827,' (0x27),'17' (0x11)
2.57606225,1827,'0' (0x00),'16' (0x10)
2.576099625,1828,' (0x27),'17' (0x11)
2.576105875,1828,'0' (0x00),'16' (0x10)
2.576143375,1829,' (0x27),'17' (0x11)
2.5761495,1829,'0' (0x00),'16' (0x10)
2.576187,1830,' (0x27),'17' (0x11)
2.576193125,1830,'0' (0x00),'144' (0x90)
2.57623425,1831,$ (0x24),'17' (0x11)
2.5762405,1831,'0' (0x00),'255' (0xFF)
2.576281,1832,'1' (0x01),'17' (0x11)
2.576287125,1832,'0' (0x00),'16' (0x10)
2.576324375,1833,'129' (0x81),'17' (0x11)
2.57633075,1833,'4' (0x04),'16' (0x10)
2.576380375,1834,' (0x27),'17' (0x11)
2.576386625,1834,'0' (0x00),'128' (0x80)
2.57642375,1835,'165' (0xA5),'17' (0x11)
2.57643025,1835,'0' (0x00),@ (0x40)
2.576464125,1836,'128' (0x80),'17' (0x11)
2.5764705,1836,'17' (0x11),'17' (0x11)
2.57647675,1836,'1' (0x01),'17' (0x11)
2.576483,1836,7 (0x37),'17' (0x11)
2.57648925,1836,'0' (0x00),'17' (0x11)
2.57649675,1836,L (0x4C),'17' (0x11)
2.576504,1836,O (0x4F),'17' (0x11)
2.576511375,1836,: (0x3A),'17' (0x11)
2.576518625,1836,1 (0x31),'17' (0x11)
2.576526,1836,h (0x68),'17' (0x11)
2.57653325,1836,3 (0x33),'17' (0x11)
2.576540625,1836,1 (0x31),'17' (0x11)
2.576548,1836,m (0x6D),'17' (0x11)
2.57655525,1836,' ' (0x20),'17' (0x11)
2.576562625,1836,B (0x42),'17' (0x11)
2.576569875,1836,A (0x41),'17' (0x11)
2.57657725,1836,T (0x54),'17' (0x11)
2.5765845,1836,: (0x3A),'17' (0x11)
2.576591875,1836,v (0x76),'17' (0x11)
2.57663,1837,'1' (0x01),'17' (0x11)
2.57663625,1837,'0' (0x00),'4' (0x04)
2.576673375,1838,'129' (0x81),'17' (0x11)
2.576679875,1838,'12' (0x0C),'4' (0x04)
2.576731625,1839,'1' (0x01),'17' (0x11)
2.576737875,1839,'0' (0x00),'12' (0x0C)
2.576775,1840,'129' (0x81),'17' (0x11)
2.5767815,1840,'4' (0x04),'12' (0x0C)
2.576825,1841,'1' (0x01),'17' (0x11)
2.57683125,1841,'0' (0x00),'12' (0x0C)
2.5768685,1842,'129' (0x81),'17' (0x11)
2.576874875,1842,'0' (0x00),'12' (0x0C)
2.577690375,1843,= (0x3D),'17' (0x11)
2.5776965,1843,'0' (0x00),'18' (0x12)
2.577733625,1844,'189' (0xBD),'17' (0x11)
2.577740125,1844,'22' (0x16),'18' (0x12)
2.57779175,1845,( (0x28),'17' (0x11)
2.577798,1845,'0' (0x00),'0' (0x00)
2.57783525,1846,'165' (0xA5),'17' (0x11)
2.57784175,1846,@ (0x40),'0' (0x00)
2.577880875,1847,'1' (0x01),'17' (0x11)
2.577887125,1847,'0' (0x00),'0' (0x00)
2.57792425,1848,'129' (0x81),'17' (0x11)
2.57793075,1848,'16' (0x10),'0' (0x00)
2.577966875,1849,' (0x27),'17' (0x11)
2.577973125,1849,'0' (0x00),'0' (0x00)
2.5780225,1850,' (0x27),'17' (0x11)
2.57802875,1850,'0' (0x00),'16' (0x10)
2.578066125,1851,' (0x27),'17' (0x11)
2.578072375,1851,'0' (0x00),'16' (0x10)
2.57810975,1852,' (0x27),'17' (0x11)
2.578116,1852,'0' (0x00),'144' (0x90)
2.578157125,1853,$ (0x24),'17' (0x11)
2.578163375,1853,'0' (0x00),'255' (0xFF)
2.57820375,1854,'1' (0x01),'17' (0x11)
2.57821,1854,'0' (0x00),'16' (0x10)
2.57824725,1855,'129' (0x81),'17' (0x11)
2.578253625,1855,'4' (0x04),'16' (0x10)
2.57830325,1856,' (0x27),'17' (0x11)
2.5783095,1856,'0' (0x00),'128' (0x80)
2.578346625,1857,'165' (0xA5),'17' (0x11)
2.578353125,1857,'0' (0x00),@ (0x40)
2.578387,1858,'128' (0x80),'17' (0x11)
2.578393375,1858,'17' (0x11),'17' (0x11)
2.578399625,1858,'1' (0x01),'17' (0x11)
2.578405875,1858,7 (0x37),'17' (0x11)
2.578412125,1858,'0' (0x00),'17' (0x11)
2.578419625,1858,L (0x4C),'17' (0x11)
2.578426875,1858,O (0x4F),'17' (0x11)
2.57843425,1858,: (0x3A),'17' (0x11)
2.5784415,1858,1 (0x31),'17' (0x11)
2.578448875,1858,h (0x68),'17' (0x11)
2.578456125,1858,3 (0x33),'17' (0x11)
2.5784635,1858,2 (0x32),'17' (0x11)
2.57847075,1858,m (0x6D),'17' (0x11)
2.578478125,1858,' ' (0x20),'17' (0x11)
2.578485375,1858,B (0x42),'17' (0x11)
2.57849275,1858,A (0x41),'17' (0x11)
2.5785,1858,T (0x54),'17' (0x11)
2.578507375,1858,: (0x3A),'17' (0x11)
2.578514625,1858,v (0x76),'17' (0x11)
2.57855275,1859,'1' (0x01),'17' (0x11)
2.578559,1859,'0' (0x00),'4' (0x04)
2.57859625,1860,'129' (0x81),'17' (0x11)
2.578602625,1860,'12' (0x0C),'4' (0x04)
2.5786545,1861,'1' (0x01),'17' (0x11)
2.578660625,1861,'0' (0x00),'12' (0x0C)
2.578697875,1862,'129' (0x81),'17' (0x11)
2.57870425,1862,'4' (0x04),'12' (0x0C)
2.578747875,1863,'1' (0x01),'17' (0x11)
2.578754,1863,'0' (0x00),'12' (0x0C)
2.57879125,1864,'129' (0x81),'17' (0x11)
2.57879775,1864,'0' (0x00),'12' (0x0C)
2.579613875,1865,= (0x3D),'17' (0x11)
2.579620125,1865,'0' (0x00),'18' (0x12)
2.579657125,1866,'189' (0xBD),'17' (0x11)
2.579663625,1866,'22' (0x16),'18' (0x12)
2.57971525,1867,( (0x28),'17' (0x11)
2.5797215,1867,'0' (0x00),'0' (0x00)
2.57975875,1868,'165' (0xA5),'17' (0x11)
2.579765125,1868,@ (0x40),'0' (0x00)
2.579804375,1869,'1' (0x01),'17' (0x11)
2.5798105,1869,'0' (0x00),'0' (0x00)
2.57984775,1870,'129' (0x81),'17' (0x11)
2.579854125,1870,'16' (0x10),'0' (0x00)
2.579890375,1871,' (0x27),'17' (0x11)
2.579896625,1871,'0' (0x00),'0' (0x00)
2.579934,1872,' (0x27),'17' (0x11)
2.57994025,1872,'0' (0x00),'16' (0x10)
2.579977625,1873,' (0x27),'17' (0x11)
2.579983875,1873,'0' (0x00),'16' (0x10)
2.580033125,1874,' (0x27),'17' (0x11)
2.580039375,1874,'0' (0x00),'144' (0x90)
2.5800805,1875,$ (0x24),'17' (0x11)
2.58008675,1875,'0' (0x00),'255' (0xFF)
2.580127125,1876,'1' (0x01),'17' (0x11)
2.580133375,1876,'0' (0x00),'16' (0x10)
2.5801705,1877,'129' (0x81),'17' (0x11)
2.580177,1877,'4' (0x04),'16' (0x10)
2.580226625,1878,' (0x27),'17' (0x11)
2.58023275,1878,'0' (0x00),'128' (0x80)
2.58027,1879,'165' (0xA5),'17' (0x11)
2.580276375,1879,'0' (0x00),@ (0x40)
2.58031025,1880,'128' (0x80),'17' (0x11)
2.580316625,1880,'17' (0x11),'17' (0x11)
2.580322875,1880,'1' (0x01),'17' (0x11)
2.58032925,1880,7 (0x37),'17' (0x11)
2.580335375,1880,'0' (0x00),'17' (0x11)
2.580342875,1880,L (0x4C),'17' (0x11)
2.580350125,1880,O (0x4F),'17' (0x11)
2.5803575,1880,: (0x3A),'17' (0x11)
2.58036475,1880,1 (0x31),'17' (0x11)
2.580372125,1880,h (0x68),'17' (0x11)
2.580379375,1880,3 (0x33),'17' (0x11)
2.58038675,1880,3 (0x33),'17' (0x11)
2.580394125,1880,m (0x6D),'17' (0x11)
2.580401375,1880,' ' (0x20),'17' (0x11)
2.58040875,1880,B (0x42),'17' (0x11)
2.580416,1880,A (0x41),'17' (0x11)
2.580423375,1880,T (0x54),'17' (0x11)
2.580430625,1880,: (0x3A),'17' (0x11)
2.580438,1880,v (0x76),'17' (0x11)
2.580476125,1881,'1' (0x01),'17' (0x11)
2.580482375,1881,'0' (0x00),'4' (0x04)
2.5805195,1882,'129' (0x81),'17' (0x11)
2.580526,1882,'12' (0x0C),'4' (0x04)
2.58057775,1883,'1' (0x01),'17' (0x11)
2.580584,1883,'0' (0x00),'12' (0x0C)
2.580621125,1884,'129' (0x81),'17' (0x11)
2.580627625,1884,'4' (0x04),'12' (0x0C)
2.580671125,1885,'1' (0x01),'17' (0x11)
2.580677375,1885,'0' (0x00),'12' (0x0C)
2.5807145,1886,'129' (0x81),'17' (0x11)
2.580721,1886,'0' (0x00),'12' (0x0C)
2.581536375,1887,= (0x3D),'17' (0x11)
2.581542625,1887,'0' (0x00),'18' (0x12)
2.581579625,1888,'189' (0xBD),'17' (0x11)
2.581586125,1888,'22' (0x16),'18' (0x12)
2.58163775,1889,( (0x28),'17' (0x11)
2.581644,1889,'0' (0x00),'0' (0x00)
2.581681375,1890,'165' (0xA5),'17' (0x11)
2.58168775,1890,@ (0x40),'0' (0x00)
2.581726875,1891,'1' (0x01),'17' (0x11)
2.581733125,1891,'0' (0x00),'0' (0x00)
2.581770375,1892,'129' (0x81),'17' (0x11)
2.58177675,1892,'16' (0x10),'0' (0x00)
2.581813,1893,' (0x27),'17' (0x11)
2.58181925,1893,'0' (0x00),'0' (0x00)
2.581856625,1894,' (0x27),'17' (0x11)
2.581862875,1894,'0' (0x00),'16' (0x10)
2.58190025,1895,' (0x27),'17' (0x11)
2.5819065,1895,'0' (0x00),'16' (0x10)
2.581943875,1896,' (0x27),'17' (0x11)
2.581950125,1896,'0' (0x00),'144' (0x90)
2.581991125,1897,$ (0x24),'17' (0x11)
2.581997375,1897,'0' (0x00),'255' (0xFF)
2.582049875,1898,'1' (0x01),'17' (0x11)
2.582056125,1898,'0' (0x00),'16' (0x10)
2.58209325,1899,'129' (0x81),'17' (0x11)
2.58209975,1899,'4' (0x04),'16' (0x10)
2.582149375,1900,' (0x27),'17' (0x11)
2.582155625,1900,'0' (0x00),'128' (0x80)
2.58219275,1901,'165' (0xA5),'17' (0x11)
2.58219925,1901,'0' (0x00),@ (0x40)
2.582233125,1902,'128' (0x80),'17' (0x11)
2.582239375,1902,'17' (0x11),'17' (0x11)
2.582245625,1902,'1' (0x01),'17' (0x11)
2.582252,1902,7 (0x37),'17' (0x11)
2.58225825,1902,'0' (0x00),'17' (0x11)
2.582265625,1902,L (0x4C),'17' (0x11)
2.582273,1902,O (0x4F),'17' (0x11)
2.58228025,1902,: (0x3A),'17' (0x11)
2.582287625,1902,1 (0x31),'17' (0x11)
2.582294875,1902,h (0x68),'17' (0x11)
2.58230225,1902,3 (0x33),'17' (0x11)
2.5823095,1902,4 (0x34),'17' (0x11)
2.58231675,1902,m (0x6D),'17' (0x11)
2.582324125,1902,' ' (0x20),'17' (0x11)
2.5823315,1902,B (0x42),'17' (0x11)
2.58233875,1902,A (0x41),'17' (0x11)
2.582346125,1902,T (0x54),'17' (0x11)
2.582353375,1902,: (0x3A),'17' (0x11)
2.58236075,1902,v (0x76),'17' (0x11)
2.582398875,1903,'1' (0x01),'17' (0x11)
2.582405,1903,'0' (0x00),'4' (0x04)
2.58244225,1904,'129' (0x81),'17' (0x11)
2.582448625,1904,'12' (0x0C),'4' (0x04)
2.5825005,1905,'1' (0x01),'17' (0x11)
2.582506625,1905,'0' (0x00),'12' (0x0C)
2.582543875,1906,'129' (0x81),'17' (0x11)
2.58255025,1906,'4' (0x04),'12' (0x0C)
2.582593875,1907,'1' (0x01),'17' (0x11)
2.5826,1907,'0' (0x00),'12' (0x0C)
2.58263725,1908,'129' (0x81),'17' (0x11)
2.582643625,1908,'0' (0x00),'12' (0x0C)
2.58346,1909,= (0x3D),'17' (0x11)
2.583466125,1909,'0' (0x00),'18' (0x12)
2.58350325,1910,'189' (0xBD),'17' (0x11)
2.583509625,1910,'22' (0x16),'18' (0x12)
2.583561375,1911,( (0x28),'17' (0x11)
2.5835675,1911,'0' (0x00),'0' (0x00)
2.583604875,1912,'165' (0xA5),'17' (0x11)
2.58361125,1912,@ (0x40),'0' (0x00)
2.583650375,1913,'1' (0x01),'17' (0x11)
2.583656625,1913,'0' (0x00),'0' (0x00)
2.58369375,1914,'129' (0x81),'17' (0x11)
2.58370025,1914,'16' (0x10),'0' (0x00)
2.583736375,1915,' (0x27),'17' (0x11)
2.583742625,1915,'0' (0x00),'0' (0x00)
2.58378,1916,' (0x27),'17' (0x11)
2.58378625,1916,'0' (0x00),'16' (0x10)
2.583823625,1917,' (0x27),'17' (0x11)
2.583829875,1917,'0' (0x00),'16' (0x10)
2.58386725,1918,' (0x27),'17' (0x11)
2.5838735,1918,'0' (0x00),'144' (0x90)
2.5839145,1919,$ (0x24),'17' (0x11)
2.58392075,1919,'0' (0x00),'255' (0xFF)
2.58396125,1920,'1' (0x01),'17' (0x11)
2.583967375,1920,'0' (0x00),'16' (0x10)
2.5840165,1921,'129' (0x81),'17' (0x11)
2.584023,1921,'4' (0x04),'16' (0x10)
2.5840725,1922,' (0x27),'17' (0x11)
2.58407875,1922,'0' (0x00),'128' (0x80)
2.584115875,1923,'165' (0xA5),'17' (0x11)
2.584122375,1923,'0' (0x00),@ (0x40)
2.58415625,1924,'128' (0x80),'17' (0x11)
2.584162625,1924,'17' (0x11),'17' (0x11)
2.58416875,1924,'1' (0x01),'17' (0x11)
2.584175125,1924,7 (0x37),'17' (0x11)
2.584181375,1924,'0' (0x00),'17' (0x11)
2.58418875,1924,L (0x4C),'17' (0x11)
2.584196125,1924,O (0x4F),'17' (0x11)
2.584203375,1924,: (0x3A),'17' (0x11)
2.58421075,1924,1 (0x31),'17' (0x11)
2.584218,1924,h (0x68),'17' (0x11)
2.584225375,1924,3 (0x33),'17' (0x11)
2.584232625,1924,5 (0x35),'17' (0x11)
2.58424,1924,m (0x6D),'17' (0x11)
2.58424725,1924,' ' (0x20),'17' (0x11)
2.584254625,1924,B (0x42),'17' (0x11)
2.584261875,1924,A (0x41),'17' (0x11)
2.58426925,1924,T (0x54),'17' (0x11)
2.5842765,1924,: (0x3A),'17' (0x11)
2.584283875,1924,v (0x76),'17' (0x11)
2.584322,1925,'1' (0x01),'17' (0x11)
2.58432825,1925,'0' (0x00),'4' (0x04)
2.584365375,1926,'129' (0x81),'17' (0x11)
2.584371875,1926,'12' (0x0C),'4' (0x04)
2.584423625,1927,'1' (0x01),'17' (0x11)
2.584429875,1927,'0' (0x00),'12' (0x0C)
2.584467,1928,'129' (0x81),'17' (0x11)
2.5844735,1928,'4' (0x04),'12' (0x0C)
2.584517,1929,'1' (0x01),'17' (0x11)
2.58452325,1929,'0' (0x00),'12' (0x0C)
2.584560375,1930,'129' (0x81),'17' (0x11)
2.584566875,1930,'0' (0x00),'12' (0x0C)
2.585382125,1931,= (0x3D),'17' (0x11)
2.585388375,1931,'0' (0x00),'18' (0x12)
2.585425375,1932,'189' (0xBD),'17' (0x11)
2.585431875,1932,'22' (0x16),'18' (0x12)
2.5854835,1933,( (0x28),'17' (0x11)
2.58548975,1933,'0' (0x00),'0' (0x00)
2.585527,1934,'165' (0xA5),'17' (0x11)
2.5855335,1934,@ (0x40),'0' (0x00)
2.585572625,1935,'1' (0x01),'17' (0x11)
2.585578875,1935,'0' (0x00),'0' (0x00)
2.585616,1936,'129' (0x81),'17' (0x11)
2.585622375,1936,'16' (0x10),'0' (0x00)
2.585658625,1937,' (0x27),'17' (0x11)
2.585664875,1937,'0' (0x00),'0' (0x00)
2.58570225,1938,' (0x27),'17' (0x11)
2.5857085,1938,'0' (0x00),'16' (0x10)
2.585745875,1939,' (0x27),'17' (0x11)
2.585752125,1939,'0' (0x00),'16' (0x10)
2.5857895,1940,' (0x27),'17' (0x11)
2.58579575,1940,'0' (0x00),'144' (0x90)
2.58583675,1941,$ (0x24),'17' (0x11)
2.585843,1941,'0' (0x00),'255' (0xFF)
2.5858835,1942,'1' (0x01),'17' (0x11)
2.585889625,1942,'0' (0x00),'16' (0x10)
2.585926875,1943,'129' (0x81),'17' (0x11)
2.58593325,1943,'4' (0x04),'16' (0x10)
2.585982875,1944,' (0x27),'17' (0x11)
2.585989125,1944,'0' (0x00),'128' (0x80)
2.58603825,1945,'165' (0xA5),'17' (0x11)
2.58604475,1945,'0' (0x00),@ (0x40)
2.586078625,1946,'128' (0x80),'17' (0x11)
2.586084875,1946,'17' (0x11),'17' (0x11)
2.586091125,1946,'1' (0x01),'17' (0x11)
2.5860975,1946,7 (0x37),'17' (0x11)
2.586103625,1946,'0' (0x00),'17' (0x11)
2.586111125,1946,L (0x4C),'17' (0x11)
2.586118375,1946,O (0x4F),'17' (0x11)
2.58612575,1946,: (0x3A),'17' (0x11)
2.586133,1946,1 (0x31),'17' (0x11)
2.586140375,1946,h (0x68),'17' (0x11)
2.586147625,1946,3 (0x33),'17' (0x11)
2.586155,1946,7 (0x37),'17' (0x11)
2.586162375,1946,m (0x6D),'17' (0x11)
2.586169625,1946,' ' (0x20),'17' (0x11)
2.586177,1946,B (0x42),'17' (0x11)
2.58618425,1946,A (0x41),'17' (0x11)
2.586191625,1946,T (0x54),'17' (0x11)
2.586198875,1946,: (0x3A),'17' (0x11)
2.58620625,1946,v (0x76),'17' (0x11)
2.586244375,1947,'1' (0x01),'17' (0x11)
2.5862505,1947,'0' (0x00),'4' (0x04)
2.58628775,1948,'129' (0x81),'17' (0x11)
2.586294125,1948,'12' (0x0C),'4' (0x04)
2.586346,1949,'1' (0x01),'17' (0x11)
2.586352125,1949,'0' (0x00),'12' (0x0C)
2.586389375,1950,'129' (0x81),'17' (0x11)
2.58639575,1950,'4' (0x04),'12' (0x0C)
2.58643925,1951,'1' (0x01),'17' (0x11)
2.5864455,1951,'0' (0x00),'12' (0x0C)
2.586482625,1952,'129' (0x81),'17' (0x11)
2.586489125,1952,'0' (0x00),'12' (0x0C)
2.5873045,1953,= (0x3D),'17' (0x11)
2.587310625,1953,'0' (0x00),'18' (0x12)
2.58734775,1954,'189' (0xBD),'17' (0x11)
2.587354125,1954,'22' (0x16),'18' (0x12)
2.587405875,1955,( (0x28),'17' (0x11)
2.587412125,1955,'0' (0x00),'0' (0x00)
2.587449375,1956,'165' (0xA5),'17' (0x11)
2.587455875,1956,@ (0x40),'0' (0x00)
2.587494875,1957,'1' (0x01),'17' (0x11)
2.587501125,1957,'0' (0x00),'0' (0x00)
2.587538375,1958,'129' (0x81),'17' (0x11)
2.58754475,1958,'16' (0x10),'0' (0x00)
2.587581,1959,' (0x27),'17' (0x11)
2.587587125,1959,'0' (0x00),'0' (0x00)
2.587624625,1960,' (0x27),'17' (0x11)
2.58763075,1960,'0' (0x00),'16' (0x10)
2.58766825,1961,' (0x27),'17' (0x11)
2.587674375,1961,'0' (0x00),'16' (0x10)
2.587711875,1962,' (0x27),'17' (0x11)
2.587718,1962,'0' (0x00),'144' (0x90)
2.587759125,1963,$ (0x24),'17' (0x11)
2.58776525,1963,'0' (0x00),'255' (0xFF)
2.58780575,1964,'1' (0x01),'17' (0x11)
2.587812,1964,'0' (0x00),'16' (0x10)
2.587849125,1965,'129' (0x81),'17' (0x11)
2.587855625,1965,'4' (0x04),'16' (0x10)
2.587905125,1966,' (0x27),'17' (0x11)
2.587911375,1966,'0' (0x00),'128' (0x80)
2.5879485,1967,'165' (0xA5),'17' (0x11)
2.587955,1967,'0' (0x00),@ (0x40)
2.588000875,1968,'128' (0x80),'17' (0x11)
2.588007125,1968,'17' (0x11),'17' (0x11)
2.588013375,1968,'1' (0x01),'17' (0x11)
2.58801975,1968,7 (0x37),'17' (0x11)
2.588026,1968,'0' (0x00),'17' (0x11)
2.588033375,1968,L (0x4C),'17' (0x11)
2.588040625,1968,O (0x4F),'17' (0x11)
2.588048,1968,: (0x3A),'17' (0x11)
2.58805525,1968,1 (0x31),'17' (0x11)
2.588062625,1968,h (0x68),'17' (0x11)
2.588069875,1968,3 (0x33),'17' (0x11)
2.58807725,1968,8 (0x38),'17' (0x11)
2.5880845,1968,m (0x6D),'17' (0x11)
2.588091875,1968,' ' (0x20),'17' (0x11)
2.588099125,1968,B (0x42),'17' (0x11)
2.5881065,1968,A (0x41),'17' (0x11)
2.58811375,1968,T (0x54),'17' (0x11)
2.588121125,1968,: (0x3A),'17' (0x11)
2.588128375,1968,v (0x76),'17' (0x11)
2.588166625,1969,'1' (0x01),'17' (0x11)
2.58817275,1969,'0' (0x00),'4' (0x04)
2.58821,1970,'129' (0x81),'17' (0x11)
2.588216375,1970,'12' (0x0C),'4' (0x04)
2.58826825,1971,'1' (0x01),'17' (0x11)
2.588274375,1971,'0' (0x00),'12' (0x0C)
2.588311625,1972,'129' (0x81),'17' (0x11)
2.588318,1972,'4' (0x04),'12' (0x0C)
2.5883615,1973,'1' (0x01),'17' (0x11)
2.58836775,1973,'0' (0x00),'12' (0x0C)
2.588405,1974,'129' (0x81),'17' (0x11)
2.588411375,1974,'0' (0x00),'12' (0x0C)
2.5892275,1975,= (0x3D),'17' (0x11)
2.58923375,1975,'0' (0x00),'18' (0x12)
2.58927075,1976,'189' (0xBD),'17' (0x11)
2.58927725,1976,'22' (0x16),'18' (0x12)
2.589328875,1977,( (0x28),'17' (0x11)
2.589335125,1977,'0' (0x00),'0' (0x00)
2.589372375,1978,'165' (0xA5),'17' (0x11)
2.589378875,1978,@ (0x40),'0' (0x00)
2.589418,1979,'1' (0x01),'17' (0x11)
2.589424125,1979,'0' (0x00),'0' (0x00)
2.589461375,1980,'129' (0x81),'17' (0x11)
2.589467875,1980,'16' (0x10),'0' (0x00)
2.589504,1981,' (0x27),'17' (0x11)
2.58951025,1981,'0' (0x00),'0' (0x00)
2.589547625,1982,' (0x27),'17' (0x11)
2.589553875,1982,'0' (0x00),'16' (0x10)
2.589591375,1983,' (0x27),'17' (0x11)
2.5895975,1983,'0' (0x00),'16' (0x10)
2.589635,1984,' (0x27),'17' (0x11)
2.589641125,1984,'0' (0x00),'144' (0x90)
2.58968225,1985,$ (0x24),'17' (0x11)
2.5896885,1985,'0' (0x00),'255' (0xFF)
2.589729,1986,'1' (0x01),'17' (0x11)
2.589735125,1986,'0' (0x00),'16' (0x10)
2.589772375,1987,'129' (0x81),'17' (0x11)
2.589778875,1987,'4' (0x04),'16' (0x10)
2.5898285,1988,' (0x27),'17' (0x11)
2.589834625,1988,'0' (0x00),'128' (0x80)
2.589871875,1989,'165' (0xA5),'17' (0x11)
2.589878375,1989,'0' (0x00),@ (0x40)
2.58991225,1990,'128' (0x80),'17' (0x11)
2.5899185,1990,'17' (0x11),'17' (0x11)
2.58992475,1990,'1' (0x01),'17' (0x11)
2.589931125,1990,7 (0x37),'17' (0x11)
2.589937375,1990,'0' (0x00),'17' (0x11)
2.58994475,1990,L (0x4C),'17' (0x11)
2.589952125,1990,O (0x4F),'17' (0x11)
2.589959375,1990,: (0x3A),'17' (0x11)
2.58996675,1990,1 (0x31),'17' (0x11)
2.589974,1990,h (0x68),'17' (0x11)
2.589981375,1990,3 (0x33),'17' (0x11)
2.589988625,1990,9 (0x39),'17' (0x11)
2.589996,1990,m (0x6D),'17' (0x11)
2.59000325,1990,' ' (0x20),'17' (0x11)
2.590010625,1990,B (0x42),'17' (0x11)
2.590017875,1990,A (0x41),'17' (0x11)
2.59002525,1990,T (0x54),'17' (0x11)
2.5900325,1990,: (0x3A),'17' (0x11)
2.590039875,1990,v (0x76),'17' (0x11)
2.590089875,1991,'1' (0x01),'17' (0x11)
2.590096125,1991,'0' (0x00),'4' (0x04)
2.59013325,1992,'129' (0x81),'17' (0x11)
2.59013975,1992,'12' (0x0C),'4' (0x04)
2.5901915,1993,'1' (0x01),'17' (0x11)
2.59019775,1993,'0' (0x00),'12' (0x0C)
2.590235,1994,'129' (0x81),'17' (0x11)
2.590241375,1994,'4' (0x04),'12' (0x0C)
2.590285,1995,'1' (0x01),'17' (0x11)
2.590291125,1995,'0' (0x00),'12' (0x0C)
2.590328375,1996,'129' (0x81),'17' (0x11)
2.59033475,1996,'0' (0x00),'12' (0x0C)
2.591150625,1997,= (0x3D),'17' (0x11)
2.59115675,1997,'0' (0x00),'18' (0x12)
2.591193875,1998,'189' (0xBD),'17' (0x11)
2.59120025,1998,'22' (0x16),'18' (0x12)
2.591252,1999,( (0x28),'17' (0x11)
2.591258125,1999,'0' (0x00),'0' (0x00)
2.5912955,2000,'165' (0xA5),'17' (0x11)
2.591301875,2000,@ (0x40),'0' (0x00)
2.591341,2001,'1' (0x01),'17' (0x11)
2.59134725,2001,'0' (0x00),'0' (0x00)
2.591384375,2002,'129' (0x81),'17' (0x11)
2.591390875,2002,'16' (0x10),'0' (0x00)
2.591427125,2003,' (0x27),'17' (0x11)
2.59143325,2003,'0' (0x00),'0' (0x00)
2.59147075,2004,' (0x27),'17' (0x11)
2.591476875,2004,'0' (0x00),'16' (0x10)
2.591514375,2005,' (0x27),'17' (0x11)
2.5915205,2005,'0' (0x00),'16' (0x10)
2.591558,2006,' (0x27),'17' (0x11)
2.59156425,2006,'0' (0x00),'144' (0x90)
2.59160525,2007,$ (0x24),'17' (0x11)
2.5916115,2007,'0' (0x00),'255' (0xFF)
2.591651875,2008,'1' (0x01),'17' (0x11)
2.591658125,2008,'0' (0x00),'16' (0x10)
2.59169525,2009,'129' (0x81),'17' (0x11)
2.59170175,2009,'4' (0x04),'16' (0x10)
2.591751375,2010,' (0x27),'17' (0x11)
2.591757625,2010,'0' (0x00),'128' (0x80)
2.59179475,2011,'165' (0xA5),'17' (0x11)
2.59180125,2011,'0' (0x00),@ (0x40)
2.591835125,2012,'128' (0x80),'17' (0x11)
2.591841375,2012,'17' (0x11),'17' (0x11)
2.591847625,2012,'1' (0x01),'17' (0x11)
2.591854,2012,7 (0x37),'17' (0x11)
2.591860125,2012,'0' (0x00),'17' (0x11)
2.591867625,2012,L (0x4C),'17' (0x11)
2.591874875,2012,O (0x4F),'17' (0x11)
2.59188225,2012,: (0x3A),'17' (0x11)
2.5918895,2012,1 (0x31),'17' (0x11)
2.591896875,2012,h (0x68),'17' (0x11)
2.591904125,2012,4 (0x34),'17' (0x11)
2.5919115,2012,0 (0x30),'17' (0x11)
2.591918875,2012,m (0x6D),'17' (0x11)
2.591926125,2012,' ' (0x20),'17' (0x11)
2.5919335,2012,B (0x42),'17' (0x11)
2.59194075,2012,A (0x41),'17' (0x11)
2.591948125,2012,T (0x54),'17' (0x11)
2.591955375,2012,: (0x3A),'17' (0x11)
2.59196275,2012,v (0x76),'17' (0x11)
2.59201275,2013,'1' (0x01),'17' (0x11)
2.592019,2013,'0' (0x00),'4' (0x04)
2.592056125,2014,'129' (0x81),'17' (0x11)
2.592062625,2014,'12' (0x0C),'4' (0x04)
2.592114375,2015,'1' (0x01),'17' (0x11)
2.592120625,2015,'0' (0x00),'12' (0x0C)
2.59215775,2016,'129' (0x81),'17' (0x11)
2.59216425,2016,'4' (0x04),'12' (0x0C)
